macc_mode,cap_scenario,msr_level,regime,year,kau_realized_krw
exponential,ideal,L_EU,frictionless,2031,24527
exponential,ideal,L_EU,frictionless,2032,25914
exponential,ideal,L_EU,frictionless,2033,27379
exponential,ideal,L_EU,frictionless,2034,28927
exponential,ideal,L_EU,frictionless,2035,30563
exponential,ideal,L_EU,frictionless,2036,32291
exponential,ideal,L_EU,frictionless,2037,34117
exponential,ideal,L_EU,frictionless,2038,36046
exponential,ideal,L_EU,frictionless,2039,38084
exponential,ideal,L_EU,frictionless,2040,40237
exponential,ideal,L_EU,noresponse,2026,15381
exponential,ideal,L_EU,noresponse,2027,16250
exponential,ideal,L_EU,noresponse,2028,17169
exponential,ideal,L_EU,noresponse,2029,18140
exponential,ideal,L_EU,noresponse,2030,19165
exponential,ideal,L_EU,noresponse,2031,20249
exponential,ideal,L_EU,noresponse,2032,21394
exponential,ideal,L_EU,noresponse,2033,22604
exponential,ideal,L_EU,noresponse,2034,23882
exponential,ideal,L_EU,noresponse,2035,25232
exponential,ideal,L_EU,noresponse,2036,26658
exponential,ideal,L_EU,noresponse,2037,28166
exponential,ideal,L_EU,noresponse,2038,29758
exponential,ideal,L_EU,noresponse,2039,31441
exponential,ideal,L_EU,noresponse,2040,33219
exponential,ideal,L_EU,perverse,2026,14569
exponential,ideal,L_EU,perverse,2027,15392
exponential,ideal,L_EU,perverse,2028,16262
exponential,ideal,L_EU,perverse,2029,17182
exponential,ideal,L_EU,perverse,2030,18152
exponential,ideal,L_EU,perverse,2031,19180
exponential,ideal,L_EU,perverse,2032,20264
exponential,ideal,L_EU,perverse,2033,21410
exponential,ideal,L_EU,perverse,2034,22621
exponential,ideal,L_EU,perverse,2035,23899
exponential,ideal,L_EU,perverse,2036,25250
exponential,ideal,L_EU,perverse,2037,26678
exponential,ideal,L_EU,perverse,2038,28186
exponential,ideal,L_EU,perverse,2039,29780
exponential,ideal,L_EU,perverse,2040,31464
exponential,ideal,L_EU,perverse_low,2026,13756
exponential,ideal,L_EU,perverse_low,2027,14533
exponential,ideal,L_EU,perverse_low,2028,15356
exponential,ideal,L_EU,perverse_low,2029,16224
exponential,ideal,L_EU,perverse_low,2030,17140
exponential,ideal,L_EU,perverse_low,2031,18110
exponential,ideal,L_EU,perverse_low,2032,19134
exponential,ideal,L_EU,perverse_low,2033,20216
exponential,ideal,L_EU,perverse_low,2034,21360
exponential,ideal,L_EU,perverse_low,2035,22566
exponential,ideal,L_EU,perverse_low,2036,23842
exponential,ideal,L_EU,perverse_low,2037,25190
exponential,ideal,L_EU,perverse_low,2038,26614
exponential,ideal,L_EU,perverse_low,2039,28120
exponential,ideal,L_EU,perverse_low,2040,29710
exponential,ideal,L_EU,reform,2026,14569
exponential,ideal,L_EU,reform,2027,15778
exponential,ideal,L_EU,reform,2028,17078
exponential,ideal,L_EU,reform,2029,18475
exponential,ideal,L_EU,reform,2030,19975
exponential,ideal,L_EU,reform,2031,21586
exponential,ideal,L_EU,reform,2032,23315
exponential,ideal,L_EU,reform,2033,25171
exponential,ideal,L_EU,reform,2034,27161
exponential,ideal,L_EU,reform,2035,29297
exponential,ideal,L_EU,reform,2036,31587
exponential,ideal,L_EU,reform,2037,33373
exponential,ideal,L_EU,reform,2038,35260
exponential,ideal,L_EU,reform,2039,37254
exponential,ideal,L_EU,reform,2040,39360
exponential,ideal,L_C,frictionless,2026,16424
exponential,ideal,L_C,frictionless,2027,17352
exponential,ideal,L_C,frictionless,2028,18334
exponential,ideal,L_C,frictionless,2029,19370
exponential,ideal,L_C,frictionless,2030,20465
exponential,ideal,L_C,frictionless,2031,21623
exponential,ideal,L_C,frictionless,2032,22845
exponential,ideal,L_C,frictionless,2033,24137
exponential,ideal,L_C,frictionless,2034,25501
exponential,ideal,L_C,frictionless,2035,26943
exponential,ideal,L_C,frictionless,2036,28467
exponential,ideal,L_C,frictionless,2037,30076
exponential,ideal,L_C,frictionless,2038,31777
exponential,ideal,L_C,frictionless,2039,33573
exponential,ideal,L_C,frictionless,2040,35472
exponential,ideal,L_C,noresponse,2026,15381
exponential,ideal,L_C,noresponse,2027,16250
exponential,ideal,L_C,noresponse,2028,17169
exponential,ideal,L_C,noresponse,2029,18140
exponential,ideal,L_C,noresponse,2030,19165
exponential,ideal,L_C,noresponse,2031,20249
exponential,ideal,L_C,noresponse,2032,21394
exponential,ideal,L_C,noresponse,2033,22604
exponential,ideal,L_C,noresponse,2034,23882
exponential,ideal,L_C,noresponse,2035,25232
exponential,ideal,L_C,noresponse,2036,26658
exponential,ideal,L_C,noresponse,2037,28166
exponential,ideal,L_C,noresponse,2038,29758
exponential,ideal,L_C,noresponse,2039,31441
exponential,ideal,L_C,noresponse,2040,33219
exponential,ideal,L_C,perverse,2026,15120
exponential,ideal,L_C,perverse,2027,15974
exponential,ideal,L_C,perverse,2028,16878
exponential,ideal,L_C,perverse,2029,17832
exponential,ideal,L_C,perverse,2030,18840
exponential,ideal,L_C,perverse,2031,19906
exponential,ideal,L_C,perverse,2032,21031
exponential,ideal,L_C,perverse,2033,22221
exponential,ideal,L_C,perverse,2034,23477
exponential,ideal,L_C,perverse,2035,24804
exponential,ideal,L_C,perverse,2036,26206
exponential,ideal,L_C,perverse,2037,27688
exponential,ideal,L_C,perverse,2038,29253
exponential,ideal,L_C,perverse,2039,30908
exponential,ideal,L_C,perverse,2040,32656
exponential,ideal,L_C,perverse_low,2026,14860
exponential,ideal,L_C,perverse_low,2027,15699
exponential,ideal,L_C,perverse_low,2028,16586
exponential,ideal,L_C,perverse_low,2029,17525
exponential,ideal,L_C,perverse_low,2030,18515
exponential,ideal,L_C,perverse_low,2031,19562
exponential,ideal,L_C,perverse_low,2032,20668
exponential,ideal,L_C,perverse_low,2033,21838
exponential,ideal,L_C,perverse_low,2034,23072
exponential,ideal,L_C,perverse_low,2035,24376
exponential,ideal,L_C,perverse_low,2036,25754
exponential,ideal,L_C,perverse_low,2037,27211
exponential,ideal,L_C,perverse_low,2038,28748
exponential,ideal,L_C,perverse_low,2039,30375
exponential,ideal,L_C,perverse_low,2040,32092
exponential,ideal,L_C,reform,2026,15120
exponential,ideal,L_C,reform,2027,16098
exponential,ideal,L_C,reform,2028,17140
exponential,ideal,L_C,reform,2029,18248
exponential,ideal,L_C,reform,2030,19425
exponential,ideal,L_C,reform,2031,20678
exponential,ideal,L_C,reform,2032,22011
exponential,ideal,L_C,reform,2033,23428
exponential,ideal,L_C,reform,2034,24934
exponential,ideal,L_C,reform,2035,26537
exponential,ideal,L_C,reform,2036,28241
exponential,ideal,L_C,reform,2037,29837
exponential,ideal,L_C,reform,2038,31525
exponential,ideal,L_C,reform,2039,33306
exponential,ideal,L_C,reform,2040,35190
exponential,ideal,L_QB,frictionless,2026,38725
exponential,ideal,L_QB,frictionless,2027,40915
exponential,ideal,L_QB,frictionless,2028,43228
exponential,ideal,L_QB,frictionless,2029,45672
exponential,ideal,L_QB,frictionless,2030,48255
exponential,ideal,L_QB,frictionless,2031,50983
exponential,ideal,L_QB,frictionless,2032,53865
exponential,ideal,L_QB,frictionless,2033,56911
exponential,ideal,L_QB,frictionless,2034,60129
exponential,ideal,L_QB,frictionless,2035,63529
exponential,ideal,L_QB,frictionless,2036,67120
exponential,ideal,L_QB,frictionless,2037,70916
exponential,ideal,L_QB,frictionless,2038,74925
exponential,ideal,L_QB,frictionless,2039,79161
exponential,ideal,L_QB,frictionless,2040,83637
exponential,ideal,L_QB,noresponse,2026,15381
exponential,ideal,L_QB,noresponse,2027,16250
exponential,ideal,L_QB,noresponse,2028,17169
exponential,ideal,L_QB,noresponse,2029,18140
exponential,ideal,L_QB,noresponse,2030,19165
exponential,ideal,L_QB,noresponse,2031,20249
exponential,ideal,L_QB,noresponse,2032,21394
exponential,ideal,L_QB,noresponse,2033,22604
exponential,ideal,L_QB,noresponse,2034,23882
exponential,ideal,L_QB,noresponse,2035,25232
exponential,ideal,L_QB,noresponse,2036,26658
exponential,ideal,L_QB,noresponse,2037,28166
exponential,ideal,L_QB,noresponse,2038,29758
exponential,ideal,L_QB,noresponse,2039,31441
exponential,ideal,L_QB,noresponse,2040,33219
exponential,ideal,L_QB,perverse,2026,9545
exponential,ideal,L_QB,perverse,2027,10084
exponential,ideal,L_QB,perverse,2028,10654
exponential,ideal,L_QB,perverse,2029,11257
exponential,ideal,L_QB,perverse,2030,11892
exponential,ideal,L_QB,perverse,2031,12566
exponential,ideal,L_QB,perverse,2032,13276
exponential,ideal,L_QB,perverse,2033,14027
exponential,ideal,L_QB,perverse,2034,14820
exponential,ideal,L_QB,perverse,2035,15658
exponential,ideal,L_QB,perverse,2036,16542
exponential,ideal,L_QB,perverse,2037,17478
exponential,ideal,L_QB,perverse,2038,18466
exponential,ideal,L_QB,perverse,2039,19511
exponential,ideal,L_QB,perverse,2040,20614
exponential,ideal,L_QB,perverse_low,2026,3709
exponential,ideal,L_QB,perverse_low,2027,3918
exponential,ideal,L_QB,perverse_low,2028,4140
exponential,ideal,L_QB,perverse_low,2029,4374
exponential,ideal,L_QB,perverse_low,2030,4620
exponential,ideal,L_QB,perverse_low,2031,4882
exponential,ideal,L_QB,perverse_low,2032,5158
exponential,ideal,L_QB,perverse_low,2033,5450
exponential,ideal,L_QB,perverse_low,2034,5758
exponential,ideal,L_QB,perverse_low,2035,6084
exponential,ideal,L_QB,perverse_low,2036,6427
exponential,ideal,L_QB,perverse_low,2037,6791
exponential,ideal,L_QB,perverse_low,2038,7174
exponential,ideal,L_QB,perverse_low,2039,7581
exponential,ideal,L_QB,perverse_low,2040,8010
exponential,ideal,L_QB,reform,2026,9545
exponential,ideal,L_QB,reform,2027,12859
exponential,ideal,L_QB,reform,2028,16518
exponential,ideal,L_QB,reform,2029,20549
exponential,ideal,L_QB,reform,2030,24983
exponential,ideal,L_QB,reform,2031,29853
exponential,ideal,L_QB,reform,2032,35194
exponential,ideal,L_QB,reform,2033,41044
exponential,ideal,L_QB,reform,2034,47443
exponential,ideal,L_QB,reform,2035,54433
exponential,ideal,L_QB,reform,2036,62062
exponential,ideal,L_QB,reform,2037,65572
exponential,ideal,L_QB,reform,2038,69279
exponential,ideal,L_QB,reform,2039,73196
exponential,ideal,L_QB,reform,2040,77335
